srcip,dstip,srcport,dstport,proto,td,pkt,byt,label,ts
3232291856,3232286721,51357,37029,TCP,0.0120760360546477,1.4996743162896615,74.85895406743214,1.0,1489537565055072.2
3232291856,3232286729,51358,8083,TCP,0.0126030617515522,1.5425062343728582,76.66839190175527,1.0,1489537568862856.0
3232291856,3232286725,80,34642,TCP,0.0121023714048574,1.483754250851001,75.50285634932666,1.0,1489537572145194.2
3232291856,3232286724,6025,1271,TCP,0.014471564841894,1.5351131809650007,78.34203716834989,1.0,1489537572319517.5
3232287757,4294966783,2525,49282,UDP,0.2518375660362844,3.775317767294565,325.4792456105641,0.0,1489537576567465.0
3232287759,3232292095,138,58940,UDP,0.2736701598913862,3.15097856079772,314.3871395969592,0.0,1489537602154187.5
3232290829,4294966783,8001,19780,UDP,0.5138596459884381,4.154364381075078,577.5203203338874,0.0,1489537684256476.2
3232290829,4294966783,59136,2260,UDP,0.6751327727662766,5.993635055017158,513.7133986620208,0.0,1489537689792269.8
3232291856,3232286729,135,25,TCP,0.0119718236062332,1.58942877168434,81.65406970660291,1.0,1489537711580378.5
3232291855,4294958591,280,3071,UDP,0.4654108376135556,4.04322070227389,318.89083017768183,0.0,1489537717246020.2
3232291856,3232286725,51357,7106,TCP,0.0126367403141118,1.673925239252184,81.35647208990034,1.0,1489537734117682.5
3232291856,3232286729,51357,3221,TCP,0.0209870535419785,1.512092311734807,71.24582072149062,1.0,1489537754303961.8
3232291856,3232286721,1641,43727,TCP,0.0134463421980022,1.4942525600305836,78.54994716854208,1.0,1489537762724112.0
3232291856,3232286729,42091,1151,TCP,0.0166606904700117,1.6226983525802376,74.62221391478093,1.0,1489537763436077.0
3232291856,3232286729,51358,40513,TCP,0.0116218438388128,1.51014314776363,73.82571012376384,1.0,1489537776371574.5
3232291856,3232286721,993,7106,TCP,0.0111194083627859,1.4944797215376238,72.7926309241118,1.0,1489537824968043.5
3232291856,3232286729,51357,873,TCP,0.0175024855380973,1.470554604750652,72.81135678372442,1.0,1489537832093378.8
3232291856,3232286729,51357,51501,TCP,0.0115232771461856,1.5493846173027166,78.13402316194443,1.0,1489537837856773.5
3232291856,3232286729,51358,3006,TCP,0.0121761076178678,1.5495476532656152,76.3239227931249,1.0,1489537865643214.8
3232291856,3232286725,51358,3971,TCP,0.0124814476968609,1.5313363153386097,78.18348502063967,1.0,1489537869596619.2
3232291856,3232286725,48080,43727,TCP,0.0134270984079607,1.5611184737882329,76.5589351566646,1.0,1489537898357473.0
3232291856,3232286724,51357,30,TCP,0.0131319115614126,1.59158598255942,76.27149699851981,1.0,1489537930441930.2
3232291856,3232286724,51357,4129,TCP,0.0111089796686303,1.5734750448000865,76.77332764100711,1.0,1489537931146375.8
3232291856,3232286725,135,60496,TCP,0.0122356287824669,1.597140210003165,83.90253809495681,1.0,1489537934052740.8
3232291856,3232286729,51357,512,TCP,0.0136520086917936,1.482139226813561,75.36591416409276,1.0,1489537934632106.2
3232291856,3232286725,51357,58694,TCP,0.0114152034243861,1.5279034944597143,77.93828790843598,1.0,1489537974465647.5
3232291856,3232286729,51357,99,TCP,0.0149957521729228,1.4936312600746406,75.93176715759712,1.0,1489537977328729.8
3232291856,3232286721,587,34766,TCP,0.0132910748985441,1.5806543338274737,81.46805161907764,1.0,1489538007638776.5
3232291856,3232286729,51357,44176,TCP,0.0135255124657088,1.5296402037080146,74.32829858614126,1.0,1489538028074298.5
3232291856,3232286729,51357,63332,TCP,0.0154521046028789,1.463134460439409,72.52047859362386,1.0,1489538031496755.5
3232291856,3232286725,51357,59187,TCP,0.0169722614603364,1.5445907800962777,74.89487918517315,1.0,1489538037426129.0
3232291856,3232286729,51358,7106,TCP,0.0132072464868033,1.533645375875706,77.29459488550653,1.0,1489538048186850.2
3232291856,3232286729,51357,3659,TCP,0.0128839903321698,1.612124406251484,78.8252121771817,1.0,1489538051529344.2
3232291856,3232286729,51357,8099,TCP,0.0147656913073203,1.516484143469962,76.51884468867962,1.0,1489538072986229.8
3232291856,3232286729,51357,3828,TCP,0.0123900086972532,1.553928940095979,76.01750794200466,1.0,1489538106923593.2
3232291856,3232286729,80,1721,TCP,0.0129842430745636,1.5324409784630038,76.19366873060768,1.0,1489538111171724.2
3232291856,3232286729,51357,7106,TCP,0.0120732525614982,1.5128807414561003,74.95084919545616,1.0,1489538113656815.8
3232291856,3232286729,51357,51409,TCP,0.0117267013565981,1.580057715910372,75.98502613299765,1.0,1489538145131646.2
3232291853,4294967295,32869,3300,UDP,0.2607944300074841,3.6247804846241527,287.6072508885408,0.0,1489538150703019.5
3232291853,4294966783,8001,79,UDP,0.4411578556790761,5.973881637972197,1269.5594730726682,0.0,1489538188382876.0
3232285709,3232423423,3300,52226,UDP,0.4501595890721701,4.02369960674154,365.983302759735,0.0,1489538238926703.0
3232261135,3232300543,67,34573,UDP,0.3222197536595844,4.27465761868541,486.2443698073504,0.0,1489538241065899.2
3232291856,3232286725,1083,25,TCP,0.0201667019363151,1.572349271050196,77.46048612910619,1.0,1489538252918777.0
3232291856,3232286725,10616,59212,TCP,0.0134871075313557,1.500533983727689,78.06031709479183,1.0,1489538254002497.0
3232291856,3232286725,135,43727,TCP,0.0119558929080175,1.540243884459615,82.00639721883783,1.0,1489538254851646.5
3232263183,3232292095,57257,36101,UDP,0.4450905313234548,5.335259505485478,666.976074099134,0.0,1489538255726288.5
3232291856,3232286729,51357,2383,TCP,0.0135206730126559,1.5348036421360205,73.99642589808087,1.0,1489538327759646.5
3232291856,3232286729,7007,46755,TCP,0.0209153296318246,1.4588833688988487,74.0610757378334,1.0,1489538353938206.0
3232291856,3232286729,51357,35355,TCP,0.0167076164131438,1.5979164685765288,75.69335209306095,1.0,1489538361219065.5
3232291855,3232292095,33057,3071,UDP,0.438282969373201,4.345039073689341,525.18929619468,0.0,1489538428167981.5
3232291856,3232286729,51357,54274,TCP,0.0154721237600647,1.568288167667696,75.20543516756966,1.0,1489538480030832.8
3232291856,3232286729,993,32780,TCP,0.0135738179556408,1.497441047666112,75.01865274480605,1.0,1489538498713035.5
3232291856,3232286729,51358,34132,TCP,0.018706558838033,1.5416958170834336,74.71117947844068,1.0,1489538523725894.2
3232291856,3232286725,51427,587,TCP,0.0141836494121836,1.6139926822801478,79.16626332945954,1.0,1489538531485248.8
3232261126,3232292031,59242,1862,UDP,0.3088561516928024,5.325011683587501,742.6273694895726,0.0,1489538566931457.2
3232291856,3232286729,51357,51508,TCP,0.0168886177853778,1.510525975127294,73.48838655554704,1.0,1489538604123281.8
3232291856,3232286729,51357,9101,TCP,0.014257252080373,1.443469697234566,75.04488326953924,1.0,1489538618179913.2
3232291853,3232292095,280,1095,UDP,0.2727405945364172,2.6777587675784127,303.73932145508434,0.0,1489538620862895.0
3232291856,3232286729,51357,51486,TCP,0.0156428731584253,1.5246580738170192,76.82891427168632,1.0,1489538657666642.0
3232291856,3232286721,80,33476,TCP,0.0117697734899312,1.6150246677046398,87.88407750049291,1.0,1489538658398047.5
3232291856,3232286721,51357,58378,TCP,0.0134860509772449,1.4628801483936784,71.37341850497262,1.0,1489538685122776.8
3232291856,3232286729,51357,51406,TCP,0.0142121411704664,1.520213461678307,74.03774463033588,1.0,1489538690100112.5
3232291856,3232286729,80,59703,TCP,0.0140042568768489,1.5147659931015522,75.49371923522848,1.0,1489538712042278.5
3232291856,3232286725,51357,1721,TCP,0.0157292883533088,1.5430260201209631,74.25049854568573,1.0,1489538727284601.0
3232291856,3232286725,51357,60392,TCP,0.0121082551942987,1.4984030348315458,75.24506353867831,1.0,1489538735412042.5
3232291856,3232286729,51357,35960,TCP,0.0229058341075791,1.5394310726785498,71.74213983085757,1.0,1489538783297647.0
3232291856,3232286721,51357,1721,TCP,0.0279547066987404,1.5604331765117736,85.29216254868489,1.0,1489538795000502.2
3232291856,3232286721,51357,56101,TCP,0.0151887235154497,1.5251505129561176,76.4433343441139,1.0,1489538800180313.5
3232291856,3232286725,46756,59212,TCP,0.0136049407947464,1.5422020308551656,78.25062045990268,1.0,1489538804387729.2
3232287757,4294967295,59562,5100,UDP,0.2969006181034973,3.2444927210506185,300.0940245994992,0.0,1489538805972502.2
3232291856,3232286729,51357,41173,TCP,0.0169495879886409,1.5554083859615937,74.71931916499868,1.0,1489538827665792.5
3232291853,4294966783,8001,6689,UDP,0.146776451051358,5.334058535756235,671.8889561726525,0.0,1489538830040843.0
3232291840,4294953439,51464,6689,TCP,0.0313487528361196,2.472177379086947,146.60182002032872,1.0,1489538839335452.0
3232291856,3232286729,57296,1121,TCP,0.014054198509913,1.504482074939281,73.48348453856323,1.0,1489538847157896.8
3232290829,4294966783,8001,6689,UDP,0.3361314344625836,4.057395821072292,567.3616625957914,0.0,1489538849871690.0
3232291856,3232286725,80,36127,TCP,0.0142726195279258,1.5444531446784038,77.75038095269514,1.0,1489538852272233.2
3232291856,3232286729,2710,46755,TCP,0.0195357632649637,1.4461900714757312,70.53128542939236,1.0,1489538867558939.2
3232291856,3232286729,80,2608,TCP,0.014106088330645,1.5431750737951997,75.18539094019219,1.0,1489538895041117.0
3232291856,3232286729,51357,33779,TCP,0.0155246119573279,1.5175267815459603,76.49796657414609,1.0,1489538916042432.8
3232291849,4294966783,8001,60058,UDP,0.357774057930313,4.34796810004665,350.03913601514347,0.0,1489538916456370.2
3232291856,3232286725,15742,43727,TCP,0.01894963058928,1.6350434070981463,79.75081634627398,1.0,1489538967320600.0
3232291856,3232286729,46756,2607,TCP,0.0114376864135819,1.5043408950949777,73.09305804666722,1.0,1489538999655583.8
3232291856,3232286721,80,55736,TCP,0.0122254371029865,1.530530820137015,77.3023954483107,1.0,1489539004037781.2
3232287757,3232292095,2608,79,UDP,0.3162361831542343,4.561605095473713,502.7401141259181,0.0,1489539023897605.8
3232291856,3686451468,46755,6689,TCP,0.0171535929150742,1.5511220819653355,74.35059216791228,1.0,1489539027646517.5
3232291856,3232286729,51357,58811,TCP,0.0152011330718851,1.5004937247839252,71.98239220011617,1.0,1489539041152210.5
3232291856,3232286725,51357,2525,TCP,0.0120763065889473,1.7225194357350953,83.21572694181138,1.0,1489539049918072.8
3232291856,3232286729,51357,41919,TCP,0.0189538452965942,1.4562271232994877,73.96077616042952,1.0,1489539051086524.5
3232291856,3232286729,80,58225,TCP,0.0118108620534637,1.563597227172718,78.3150057926348,1.0,1489539063635594.8
3232291856,3232286729,80,59577,TCP,0.0126418422217965,1.562518851552536,76.08395608837257,1.0,1489539063664939.0
3232291849,4294966783,8001,51457,UDP,0.3098666419819874,4.971232391284495,378.210091552132,0.0,1489539075776596.5
3232291856,3232286729,51357,32780,TCP,0.0137582127665514,1.5427284862873374,73.78644330143999,1.0,1489539135484450.8
3232290829,4294967295,8001,7002,UDP,0.2297135504647674,4.112112362431408,644.1855306901316,0.0,1489539140462153.2
3232291856,3232286725,135,1121,TCP,0.012346821962111,1.609681977150394,79.68107038271665,1.0,1489539149702475.5
3232291856,3232286729,51357,35153,TCP,0.0129504967953648,1.5377118939681778,74.57581929155187,1.0,1489539151716958.5
3232291856,3232286729,3389,32780,TCP,0.0118671069775773,1.6189884087514408,80.53679522381952,1.0,1489539158098600.2
3232291856,3232286729,1720,22,TCP,0.0140437164559901,1.483473754847994,74.0884137399662,1.0,1489539181562999.2
3232291856,3232286721,80,34965,TCP,0.0229978765210568,1.534766923397318,75.4463544705991,1.0,1489539231791559.2
3232291856,3232286729,51357,51426,TCP,0.0124922484002665,1.5264122387364425,74.31683249346206,1.0,1489539242491574.8
3232291856,3232286729,51358,3071,TCP,0.0126097674997418,1.4980228088406782,71.806447945235,1.0,1489539270137163.2
3232291856,3232286729,51357,51454,TCP,0.0177922087089637,1.7199381291617843,75.8493211508858,1.0,1489539282782702.8
3232291856,3232286729,51357,8083,TCP,0.0128382405924191,1.514719821585321,75.48307223517514,1.0,1489539303742570.0
3232291856,3232286729,51357,5962,TCP,0.0119148725895541,1.5815756357168675,76.23120877337924,1.0,1489539306071036.5
3232291856,3232286729,51357,514,TCP,0.016674835161192,1.4840676612123431,72.79780499397108,1.0,1489539306964202.2
3232291856,3232286729,51357,58421,TCP,0.012605051717042,1.58668088731941,76.73174144681376,1.0,1489539308069747.0
3232291856,3232286725,1083,43727,TCP,0.0151703371072461,1.5218998329276348,74.27639558992315,1.0,1489539309624992.5
3232291856,3232286729,51358,55948,TCP,0.0114954898063412,1.5622633782726854,77.82428052198762,1.0,1489539327210637.2
3232291856,3232286729,80,2191,TCP,0.0130965595909652,1.5117511447676957,74.13164528884482,1.0,1489539338014824.8
3232291856,3232286729,51357,58171,TCP,0.0191888049711739,1.5025398931607037,70.55252465344805,1.0,1489539340675981.8
3232291856,3232286721,80,33751,TCP,0.0114890367795543,1.5933760438541942,75.414243202165,1.0,1489539344446351.8
3232291856,3232286729,51357,5004,TCP,0.012138342013296,1.5743132153783854,79.72003245256239,1.0,1489539352417351.5
3232291856,3232286724,51358,57757,TCP,0.0127060679038476,1.5208733438545838,74.81834556265078,1.0,1489539361050064.2
3232291856,3232286729,51357,33635,TCP,0.0136314323369217,1.5900805185310731,77.72695745162598,1.0,1489539370544764.5
3232291856,3232286729,80,340,TCP,0.0125930508308338,1.5111517547363928,72.56443456304146,1.0,1489539383066691.2
3232291856,3232286729,51357,46780,TCP,0.0372539877119513,1.6731405961008816,83.26104756608862,1.0,1489539416130696.5
3232291856,3232286729,51358,51420,TCP,0.0117514810564643,1.5247941493705648,77.18023796905815,1.0,1489539465375490.2
3232291856,3232286725,51357,57152,TCP,0.0129528765481347,1.6166193111967808,80.87458030334064,1.0,1489539484319407.0
3232291856,3232286721,51357,36489,TCP,0.0114893492156571,1.5725326021341497,81.68196850217052,1.0,1489539486026875.8
3232287757,4294967295,8001,51457,UDP,0.3152569050463521,4.158113012350352,511.4974727206567,0.0,1489539524739649.8
3232291856,3232286725,51357,34642,TCP,0.0117429279397672,1.6057968778431786,85.60471665062133,1.0,1489539567127791.8
3232291856,3232286725,51357,30718,TCP,0.0138868278855924,1.5336068742787734,74.41352732822196,1.0,1489539571977663.2
3232291856,3232286725,51357,36127,TCP,0.0145374423223606,1.4993152538725614,73.6313548212307,1.0,1489539580536648.8
3232291856,3232286721,51358,9010,TCP,0.0164257561346622,1.7041267396832738,76.92469272683715,1.0,1489539581442652.5
3232291856,3232286721,51406,51392,TCP,0.0126840439742254,1.545207903288034,77.54813059692933,1.0,1489539585674094.0
3232287751,3232292095,138,60168,UDP,0.3764654810981591,3.906795866431944,306.6933653662797,0.0,1489539588427318.8
3232291856,3232286729,139,25,TCP,0.0113028630560025,1.5567442245983991,78.96469416543472,1.0,1489539607799661.5
3232291856,3232286729,51357,51440,TCP,0.0135412822391809,1.4949321733472514,74.3900090023065,1.0,1489539608593056.8
3232291856,3232286725,51357,59577,TCP,0.0126034898193652,1.5537348418830583,76.58915766983823,1.0,1489539652791739.2
3232291856,3232286725,25,50316,TCP,0.0170971175779513,1.509396626759736,74.35042778396436,1.0,1489539654269956.0
3232291856,3232286729,135,37114,TCP,0.0127978512982637,1.5970532280351208,76.45738659670927,1.0,1489539661085892.8
3232291856,3232286721,51357,60003,TCP,0.0126416006099469,1.5172255125657286,76.26793359767696,1.0,1489539668728603.8
3232291856,3232286725,46755,5009,TCP,0.0133357134533415,1.5429368001036297,75.6747453735525,1.0,1489539678492170.8
3232291856,3232286729,80,36907,TCP,0.0137100359813288,1.7668662637860053,85.23473277567925,1.0,1489539680935079.8
3232291856,3232286729,51357,3071,TCP,0.0134360961888105,1.4919203989296022,75.8187304334503,1.0,1489539682698669.5
3232291856,3232286729,135,135,TCP,0.0197393420366203,1.618437315607029,73.98704154889707,1.0,1489539688545145.2
3232291856,3232286729,42091,25,TCP,0.0205134414901754,1.4548403943356616,73.09170207317898,1.0,1489539743685199.8
3232291853,4294967295,32768,27356,UDP,0.4177370715265788,4.67640091706767,400.9941363625823,0.0,1489539747196606.5
3232290829,4294966783,8001,51457,TCP,0.2672415253562312,2.850034001345352,279.6242223161174,0.0,1489539759090566.2
3232291856,3232286725,51357,5102,TCP,0.0119413690505926,1.6486769856807424,92.76106508536904,1.0,1489539759570711.5
3232291856,3232286725,51358,50316,TCP,0.0125184582520981,1.7374905486481251,91.09724873164733,1.0,1489539775587906.0
3232291856,3232286725,3389,43727,TCP,0.023524181417718,1.5787618164683803,74.28003593805467,1.0,1489539782030803.8
3232285709,3232292351,55708,5100,UDP,0.2108013769421746,3.0379440915736327,244.437892383184,0.0,1489539804223009.0
3232291856,3232286729,51358,1720,TCP,0.0122083078968534,1.6074460582126575,81.48562484847238,1.0,1489539812687112.8
3232291856,3232286721,47582,51357,TCP,0.019055179048863,1.6988085100454091,74.60993331366268,1.0,1489539814227319.2
3232291856,3232286729,43551,58046,TCP,0.0157168210560945,1.5196864612900145,72.81489944395256,1.0,1489539829402700.5
3232291856,3232286729,135,22,TCP,0.015545557524108,1.5170656270747176,73.61579856057455,1.0,1489539834344272.8
3232291856,3232286725,51358,49176,TCP,0.0167285380637504,1.7035124581479462,100.47402199242356,1.0,1489539835437713.0
3232291856,3232286729,80,800,TCP,0.0127927084970398,1.466135224399184,71.10118704814471,1.0,1489539837923171.5
3232291856,3232286721,46756,32780,TCP,0.0160505464800167,1.5184832243029789,74.72780849630614,1.0,1489539843832370.5
3232291856,3232286725,51357,51424,TCP,0.0157065752203925,1.4857460576582506,73.77819091470157,1.0,1489539858633979.2
3232291856,3232286725,139,46755,TCP,0.011511664613061,1.6213906278455863,87.91879392662177,1.0,1489539871388459.2
3232291856,3232286729,80,34199,TCP,0.0334917963638236,1.5676786572959136,81.48597975032075,1.0,1489539878927365.0
3232291856,3232286724,51357,53151,TCP,0.0114782547889469,1.7243434059678102,94.62384147106836,1.0,1489539879943776.5
3232291856,3232286725,51358,2710,TCP,0.0107659618244787,1.61046681656092,91.25261147241288,1.0,1489539890296429.2
3232291856,3232286729,51357,53925,TCP,0.0189111603376057,1.496335317047318,69.07303555208786,1.0,1489539890599775.5
3232291856,3232286725,51357,2394,TCP,0.0143522891767778,1.5726009324342782,78.08525356801098,1.0,1489539896240841.8
3232291856,3232286729,51357,800,TCP,0.0111125873559947,1.5244852727824445,73.44942307803834,1.0,1489539931538311.2
3232291856,3232286729,51357,7512,TCP,0.0165276224457952,1.504437817247389,75.14154844068534,1.0,1489539942138923.2
3232287748,3232292095,9001,3945,UDP,0.2278246515621789,3.743164866343496,261.3972933639068,0.0,1489539952115236.0
3232291856,3232286725,993,1721,TCP,0.0119662301503243,1.500528224721406,76.5790257752282,1.0,1489539954120549.0
3232291856,3232286721,51358,58287,TCP,0.0125226934717741,1.493354049411235,74.24543693820328,1.0,1489539960455239.8
3232291856,3232286729,51358,54171,TCP,0.0175790511289735,1.5513088425753,74.77906296726128,1.0,1489539983457467.0
3232291856,3232286725,51357,42510,TCP,0.0131326778721108,1.4927060924387945,74.83671688484392,1.0,1489539990017375.0
3232290829,4294967295,8001,2260,UDP,0.3732564053680607,5.062487132968597,363.1137289687746,0.0,1489539991504762.0
3232291856,3232286724,51357,1029,TCP,0.0119682569354511,1.5662937987239134,81.07163789037048,1.0,1489540006155981.2
3232291856,3232286729,51358,616,TCP,0.0111999485722795,1.5347883107703373,76.13494581245286,1.0,1489540016323398.5
3232291853,4294966783,8001,51532,UDP,0.2251598371755327,4.69365905445407,681.0771539365812,0.0,1489540043292968.8
3232291856,3232286724,80,58351,TCP,0.0132414467103245,1.6208217107798024,75.36875565791017,1.0,1489540075898103.2
3232291856,3232286725,80,900,TCP,0.0120781271864666,1.512906487622335,79.9585764067096,1.0,1489540100781663.8
3232291853,3232292095,6566,54758,UDP,0.3517260255468703,4.521050249077958,362.6049083859473,0.0,1489540121654598.8
3232291856,3232286724,51358,19315,TCP,0.0117359324475541,1.5865596817373386,81.05449595966556,1.0,1489540124514196.2
3232287757,4294967295,5959,5100,UDP,0.1765010831729595,4.728024660747744,284.6160954531198,0.0,1489540136304350.8
3232291856,3232286729,51357,46778,TCP,0.011952227109616,1.5124516955447036,75.02279428995209,1.0,1489540156097417.0
3232291856,3232286725,1088,25,TCP,0.0160959785780488,1.557426442738998,77.08822913706587,1.0,1489540157764904.2
3232290829,4294967295,8001,51457,UDP,0.3490164640221395,3.549466189868891,328.9310143736827,0.0,1489540161073102.0
3232291856,3232286729,51357,57296,TCP,0.0122398898769136,1.5598952862887536,74.94496729892862,1.0,1489540162508769.8
3232291856,3232286725,51357,9101,TCP,0.0121551573935647,1.487933684878751,76.8660695940796,1.0,1489540169369823.0
3232291856,3232286729,51357,32773,TCP,0.0126265636439977,1.544557589179028,75.14237899356408,1.0,1489540179536873.5
3232291856,3232286729,51357,51432,TCP,0.0186497794425118,1.4827271494653818,74.37198797267158,1.0,1489540211092584.0
3232291856,3232286724,51358,143,TCP,0.0115925865925134,1.6220507579675192,79.85433565966844,1.0,1489540221542073.0
3232291856,3232286725,51357,57296,TCP,0.0230424889394614,1.5004266100446215,71.99568366425936,1.0,1489540226083096.2
3232291856,3232286721,10616,25,TCP,0.0107913564442422,1.5550691457186687,81.26930436837888,1.0,1489540229867404.5
3232291856,3232286729,51357,35870,TCP,0.0132158992529473,1.5788135489143773,78.66511033090254,1.0,1489540234193114.5
3232291856,3232286729,993,51423,TCP,0.0112147360969892,1.5564364466678289,75.19314758311572,1.0,1489540236780911.0
3232291856,3232286988,43727,1087,TCP,0.0133968829836156,1.741316314272387,96.20218538198654,1.0,1489540244103769.5
3232291856,3232286721,51357,3580,TCP,0.0123119634150078,1.5688404281485795,78.78032418102043,1.0,1489540245478181.0
3232291856,3232286724,51357,85,TCP,0.0132953424423553,1.7378551878605677,81.57387744232221,1.0,1489540250873489.0
3232291856,3232286729,51357,50316,TCP,0.0131484034178048,1.5121222674340786,73.77489202752028,1.0,1489540261359291.2
3232291856,3232286729,80,8994,TCP,0.0150510224962855,1.6013037664666077,76.95653168464708,1.0,1489540268986596.5
3232291856,3232286729,51357,34199,TCP,0.0132122329026021,1.5895188982994417,75.56190998825645,1.0,1489540276839119.0
3232291856,3232286729,51357,50003,TCP,0.0137217981999771,1.5248039857870628,75.73973053469038,1.0,1489540285283295.0
3232291856,3232286721,25,37114,TCP,0.0115736664290456,1.5568838457199456,77.0814388317567,1.0,1489540289281449.5
3232291856,3232286729,25,7106,TCP,0.0120028621877133,1.550562870347702,76.79537366659625,1.0,1489540309925132.2
3232291856,3232286721,46755,9200,TCP,0.0124903609001243,1.5438254726088814,74.90053182402319,1.0,1489540326234302.0
3232291856,3232286729,3389,22,TCP,0.028585329987413,1.4435348098142755,69.69652218981199,1.0,1489540328545528.8
3232291856,3232286724,51357,2048,TCP,0.024881375149606,1.551443224220709,79.25482595911839,1.0,1489540330579819.2
3232291856,3232286724,51358,999,TCP,0.0120087313718947,1.56445961409931,77.13922023762927,1.0,1489540331439972.8
3232291856,3232286728,25,46778,TCP,0.0218140272894351,1.518778246402496,71.95880525878164,1.0,1489540342117246.2
3232291856,3232286725,51357,55056,TCP,0.0139663869230456,1.7269226128681503,81.3117718253005,1.0,1489540352203600.0
3232291856,3232286729,57594,25,TCP,0.0154715818814323,1.618627538703537,74.52672067347909,1.0,1489540367675725.0
3232291856,3232286725,51479,43727,TCP,0.015473908241835,1.5495852995370571,76.1220036035023,1.0,1489540368101583.5
3232291856,3232286724,51358,42215,TCP,0.0118652446853125,1.567912671828355,77.70495744621215,1.0,1489540372540635.5
3232291856,3232286724,51358,55310,TCP,0.0133246459260567,1.5665625456290857,79.13860148466466,1.0,1489540375745028.0
3232291856,3232286724,51357,9111,TCP,0.012431148509489,1.5834181142043675,77.79112265919937,1.0,1489540403611432.2
3232291856,3232286724,51358,53845,TCP,0.0119759763890362,1.513896075878857,76.42470519498508,1.0,1489540414947484.2
3232291856,3232286729,51357,59363,TCP,0.0245787295948211,1.446602061901987,74.67977142997344,1.0,1489540424870977.5
3232291856,3232286729,51357,51477,TCP,0.0130516186523945,1.544673759283519,74.47389427957873,1.0,1489540444291004.8
3232290829,4294966783,9010,5900,UDP,0.2961927013712394,3.7127465521197776,239.13915640391332,0.0,1489540445241025.0
3232291856,3232286725,51357,1077,TCP,0.0133241864537338,1.5467724160901288,77.03935684516205,1.0,1489540446239830.0
3232291856,3232286724,51357,1914,TCP,0.0124940055928872,1.5925810525120554,78.34994689738157,1.0,1489540447044229.5
